 temprature, rainfall, humidity, yeild_apples
80.34 74.06 33.38 55.60
98.25 8.03 67.96 65.06
79.48 22.97 60.66 58.77
54.00 30.47 78.87 61.73
59.45 83.97 8.53 38.89
64.87 79.99 48.11 59.51
2.06 17.34 33.63 20.90
14.86 15.23 72.66 43.83
72.44 58.97 56.43 61.74
39.66 27.37 31.46 33.10
86.93 66.46 19.37 49.06
30.87 6.33 20.34 20.70
4.70 77.77 23.27 28.60
96.92 92.42 67.93 81.53
31.08 38.86 90.03 62.11
82.36 49.91 72.31 70.84
19.93 23.58 5.82 13.61
52.17 34.61 44.13 44.64
69.88 31.97 70.89 62.80
82.58 23.85 56.32 57.70
4.73 55.05 15.05 19.95
24.66 35.52 94.65 61.83
84.34 50.60 60.28 65.56
52.15 17.93 23.09 30.78
53.02 77.39 37.86 50.31
53.40 44.05 46.03 47.84
49.80 20.14 42.45 40.19
81.92 80.12 36.96 59.08
48.27 95.31 35.63 51.36
87.92 7.29 98.48 77.07
95.85 29.58 97.43 83.39
63.07 15.83 59.45 51.81
24.33 20.30 13.02 17.87
53.18 37.20 52.11 49.45
45.21 4.75 46.63 37.83
43.29 94.93 4.91 34.43
94.46 83.37 96.23 93.13
77.28 52.10 83.85 75.53
95.97 42.42 21.14 47.84
58.56 49.26 0.78 27.81
58.72 53.81 72.69 64.72
21.03 43.75 22.58 26.35
77.85 27.81 66.53 62.18
43.45 18.31 55.00 44.20
55.91 0.91 2.16 18.03
72.00 1.40 83.79 63.78
82.16 76.61 25.94 52.94
80.21 7.05 66.99 58.97
17.08 13.87 43.75 29.77
80.76 83.40 15.69 48.75
48.53 8.57 35.25 33.90
80.83 70.26 13.57 45.09
24.66 69.90 85.55 64.15
80.52 18.64 14.14 34.95
16.91 30.65 76.87 49.64
48.94 59.31 20.64 36.86
16.79 26.32 35.20 27.90
74.84 82.65 0.56 39.26
65.56 9.75 47.07 45.15
59.30 16.66 95.66 68.95
22.51 78.55 72.78 58.85
72.92 76.67 95.89 85.16
66.22 3.88 93.30 67.29
9.91 2.81 55.79 31.43
42.91 36.70 24.43 32.43
12.58 93.23 38.84 41.84
83.47 45.48 26.87 47.57
85.48 37.20 36.99 51.58
40.91 34.63 73.28 55.84
48.52 45.65 64.73 56.05
88.80 52.29 54.87 64.53
51.56 69.94 63.39 61.15
70.07 56.55 70.46 67.56
50.73 61.14 80.83 67.86
62.12 17.54 2.96 23.62
45.06 26.34 73.56 55.57
85.87 81.05 0.77 42.36
4.29 58.39 11.37 18.65
61.78 27.81 1.88 25.04
38.77 67.39 86.85 68.53
3.90 81.76 48.12 41.58
28.35 94.42 75.68 65.23
87.29 28.29 89.52 76.61
94.41 91.70 11.64 52.48
30.79 86.58 77.05 65.08
21.98 0.86 1.64 7.59
98.48 26.84 55.06 62.44
41.87 54.15 34.28 40.53
81.91 97.52 48.43 68.29
56.40 30.66 50.37 48.24
54.79 40.59 25.43 37.27
23.50 83.24 66.86 57.13
84.52 93.29 7.63 47.83
18.84 58.37 94.24 64.45
34.89 7.54 42.10 33.03
9.61 70.22 22.68 28.27
44.79 85.81 82.74 71.97
40.01 9.35 68.96 48.35
21.24 18.11 33.49 26.74
95.35 65.28 86.28 84.80
59.62 96.73 94.20 84.33
23.02 7.42 50.65 33.72
28.47 13.41 86.57 54.51
25.92 87.59 49.75 50.17
15.43 50.13 6.77 18.04
51.35 8.19 76.79 55.44
1.01 16.17 11.40 9.24
24.16 23.65 22.38 23.17
34.47 93.53 18.98 38.54
34.59 46.95 37.01 38.27
51.26 90.57 39.05 53.02
76.80 74.08 67.75 71.73
27.37 67.91 68.81 56.20
58.82 40.12 22.44 36.89
20.25 7.53 13.80 14.48
51.68 32.96 0.01 22.10
33.41 78.18 25.97 38.64
61.75 22.93 4.14 25.18
49.18 31.50 84.22 63.16
44.40 97.43 48.95 57.28
43.86 69.64 71.06 62.62
35.23 70.78 98.28 73.87
78.19 40.93 32.98 48.13
68.69 85.81 2.16 38.85
89.86 72.45 2.98 42.94
86.11 9.48 92.64 74.05
90.64 52.57 85.66 80.54
33.79 69.40 52.73 50.38
6.49 19.34 72.90 42.27
26.64 93.91 6.67 30.11
96.25 58.25 41.94 61.49
98.78 32.07 37.03 54.56
59.20 26.73 6.85 26.53
98.45 17.25 88.24 77.10
77.48 41.64 27.97 45.56
77.32 66.39 71.59 72.27
42.51 73.32 60.82 57.83
45.59 41.93 48.45 46.29
1.24 72.19 32.57 31.09
11.36 49.55 26.02 26.33
74.85 63.94 68.73 69.61
45.00 66.75 77.12 65.41
69.12 18.61 66.55 57.73
85.26 67.15 54.48 66.25
48.85 4.85 82.74 56.99
63.95 26.15 83.86 66.34
64.66 10.43 30.42 36.69
24.95 79.24 23.73 35.20
14.74 15.31 67.78 41.37
16.33 57.61 70.69 51.77
88.70 71.82 50.60 66.27
79.53 46.42 82.68 74.48
5.56 15.65 89.31 49.45
13.11 17.03 26.28 20.48
49.81 25.57 19.51 29.81
27.69 25.33 96.92 61.83
86.50 95.10 44.55 67.25
83.89 22.50 74.54 66.94
41.68 42.15 22.82 32.34
73.66 19.98 80.32 66.25
95.60 45.63 82.54 79.08
43.65 93.83 68.53 66.13
4.19 17.06 57.07 33.20
74.11 2.13 25.35 35.33
89.51 88.53 19.04 54.08
90.98 77.04 38.08 61.74
41.91 52.15 68.36 57.18
56.37 23.21 12.28 27.69
79.81 98.56 22.92 55.12
76.71 14.65 29.83 40.86
18.20 93.13 85.50 66.84
56.33 38.34 80.80 64.97
92.19 46.70 73.87 73.93
24.79 81.76 38.83 43.20
4.81 29.29 20.71 17.66
65.26 49.18 34.67 46.75
56.69 79.84 74.93 70.44
4.32 41.86 92.30 55.82
48.13 67.76 61.85 58.92
76.93 15.96 96.81 74.68
19.23 97.88 4.86 27.77
54.88 12.97 87.00 62.56
36.26 63.37 97.88 72.49
54.91 70.21 8.03 34.53
20.73 6.58 49.14 32.11
69.14 47.99 57.37 59.03
23.38 45.42 56.07 44.13
44.81 50.01 7.52 27.20
5.74 32.21 20.88 18.60
7.60 4.60 37.34 21.87
58.96 14.40 54.36 47.75
58.16 5.69 30.24 33.71
3.10 29.89 24.54 19.18
93.82 22.98 35.27 50.38
18.07 17.64 25.57 21.73
44.44 58.27 97.22 73.60
26.21 66.93 96.83 69.66
1.90 88.56 13.72 25.14
24.54 45.81 89.25 61.15
64.69 47.62 25.79 41.83
88.13 32.57 69.87 67.89
81.99 19.05 56.07 56.44
43.65 59.50 17.30 33.64
67.84 35.92 51.87 53.47
86.64 97.63 87.28 89.16
94.59 3.46 18.56 38.35
49.42 16.14 12.11 24.11
34.68 32.55 78.79 56.31
48.58 68.44 0.37 28.45
86.63 23.56 86.98 74.19
10.10 45.94 61.67 43.05
80.07 64.08 9.88 41.78
72.97 1.88 10.36 27.45
48.20 3.90 69.41 49.95
40.46 31.42 86.23 61.54
18.13 49.87 42.34 36.58
93.58 86.50 18.36 54.55
81.31 0.00 16.00 32.39
97.89 22.10 88.24 77.91
83.04 83.69 87.89 85.59
79.43 97.63 88.14 87.43
91.39 14.34 66.15 63.36
37.99 95.23 11.74 36.31
39.96 32.14 62.89 49.86
91.40 42.07 29.37 50.52
37.08 23.52 60.95 46.30
94.55 58.64 78.04 79.11
91.17 16.51 33.21 47.26
7.71 45.15 62.40 42.54
75.73 70.20 75.83 74.67
44.81 36.89 5.63 23.64
35.99 11.91 34.52 30.44
72.07 43.33 8.44 34.51
12.16 47.90 54.87 40.66
33.19 46.04 56.09 47.21
38.65 21.43 9.67 20.72
81.28 80.64 37.48 59.25
50.59 90.87 76.70 71.70
52.63 74.08 73.41 67.31
54.94 78.30 39.85 52.07
51.53 45.70 42.82 46.01
53.90 15.68 61.95 50.28
5.81 94.26 8.01 24.60
41.47 76.45 72.70 64.08
12.11 10.54 55.25 33.37
26.61 63.90 64.93 53.23
21.18 16.45 13.26 16.27
69.79 95.12 1.98 40.95
60.74 39.11 40.26 46.17
4.60 70.33 73.04 51.97
75.96 94.36 47.76 65.54
42.14 25.45 13.66 24.56
93.11 43.80 51.44 62.41
69.12 53.49 80.98 71.92
79.25 3.39 31.00 39.95
91.09 86.49 84.14 86.69
40.71 19.35 62.29 47.23
2.33 93.65 79.56 59.21
46.43 21.24 37.33 36.84
81.06 76.75 53.26 66.30
47.05 20.86 9.24 22.91
24.98 13.46 30.08 25.23
86.35 63.35 61.59 69.37
46.75 3.76 60.91 45.23
28.11 77.50 98.45 73.16
20.54 78.54 24.14 33.94
25.62 9.83 83.94 51.62
22.92 53.04 69.63 52.30
11.13 19.56 49.34 31.92
43.65 67.59 51.71 52.47
82.92 40.73 58.91 62.48
69.90 1.09 84.80 63.59
5.06 87.56 92.45 65.25
40.06 0.73 8.13 16.23
8.14 3.38 49.06 27.65
90.92 94.42 89.23 90.78
80.06 3.09 53.81 51.54
38.26 79.74 59.74 57.30
97.60 19.63 7.54 36.98
36.63 13.22 66.38 46.82
82.67 70.81 58.68 68.30
85.61 81.90 31.53 57.83
5.19 5.59 47.07 26.21
65.67 23.90 82.62 65.79
56.59 20.81 82.28 62.28
40.61 18.30 55.74 43.71
1.60 31.28 45.36 29.42
64.59 43.01 53.36 54.66
75.05 47.65 41.44 52.76
15.26 54.84 59.13 45.11
27.01 53.87 9.29 23.52
92.02 73.70 14.19 49.44
35.00 9.15 97.84 61.25
20.42 41.71 85.55 57.24
20.91 39.01 69.14 48.64
35.93 97.83 52.61 56.65
85.81 20.98 26.64 43.26
82.35 64.63 53.43 64.35
11.70 30.25 17.20 18.16
54.65 2.98 0.44 17.21
71.20 53.54 91.34 77.74
34.71 88.34 27.81 41.99
70.68 45.06 52.52 56.48
21.07 64.21 28.88 33.60
95.73 88.64 14.43 53.66
35.57 24.07 73.75 52.36
15.34 81.09 22.97 32.30
8.96 6.47 74.49 41.23
24.66 25.82 63.36 44.24
95.36 65.42 4.26 43.82
4.66 59.20 72.59 49.53
45.13 1.28 84.91 56.25
42.49 58.65 8.26 28.61
39.40 61.20 85.50 66.81
8.49 43.43 44.11 33.29
26.87 6.61 41.00 29.88
95.36 71.10 55.49 70.57
44.00 7.63 14.48 21.97
81.17 41.74 76.09 70.74
28.99 33.14 79.32 54.98
37.59 4.09 67.32 45.75
39.69 92.39 78.18 69.47
58.99 51.91 70.28 63.22
3.69 63.26 32.44 29.98
60.46 94.14 4.93 39.43
72.30 18.91 34.96 42.95
98.64 87.52 49.07 71.63
59.65 25.58 40.11 43.07
46.45 91.90 86.12 75.38
28.08 28.83 15.78 22.08
36.96 37.27 44.30 40.69
93.34 28.79 34.83 51.17
38.37 94.06 4.39 32.52
51.88 47.87 7.41 28.84
37.01 83.81 78.08 66.91
16.37 36.78 15.40 19.97
93.48 29.30 40.96 54.38
86.20 40.87 29.43 48.75
8.54 41.27 4.81 13.22
70.50 37.36 28.84 43.04
56.41 75.85 83.45 73.82
32.71 4.67 90.35 55.92
72.99 27.80 24.47 39.69
18.63 96.74 38.43 44.15
54.52 22.85 74.95 58.40
96.17 86.82 20.83 56.63
96.99 1.75 86.72 72.81
22.14 15.88 82.08 50.86
67.21 38.34 40.84 48.25
14.35 23.62 35.15 26.60
65.17 93.52 98.26 87.38
80.96 77.78 94.86 87.27
37.36 77.89 53.84 53.71
74.35 75.08 45.03 59.84
23.29 85.03 74.88 61.43
56.76 36.14 58.62 53.57
3.24 31.72 2.61 8.62
11.64 44.88 69.56 47.25
43.98 67.81 96.42 74.97
49.35 21.73 39.83 39.07
94.66 66.87 12.67 48.11
53.04 9.52 24.75 30.19
67.94 29.02 22.22 37.30
25.39 53.58 22.06 29.36
78.38 69.24 79.82 77.27
19.82 19.75 35.56 27.68
53.85 24.21 93.62 67.81
12.19 5.67 78.25 43.92
61.46 84.91 1.87 36.36
12.00 54.30 69.02 48.97
83.83 78.05 41.96 61.74
51.79 23.95 39.74 40.20
10.86 97.27 93.21 69.32
25.02 78.58 50.24 48.34
45.06 90.54 25.22 44.24
12.43 2.24 27.04 17.70
76.85 19.86 79.73 66.89
0.58 2.00 53.23 27.19
46.16 0.98 57.66 42.87
0.85 62.44 28.44 26.96
90.53 75.93 89.90 87.30
10.72 68.25 76.77 55.25
96.78 64.01 19.32 51.50
91.51 31.53 5.66 36.59
67.18 38.65 81.30 68.53
65.74 62.02 92.45 78.35
28.38 21.62 54.10 39.89
60.92 73.95 64.48 65.31
47.91 95.08 53.94 60.36
28.99 40.91 14.01 23.88
48.75 33.40 26.09 34.35
49.43 88.68 45.30 55.21
42.42 1.33 1.53 13.76
94.38 90.45 58.73 75.77
22.29 13.75 53.62 36.25
33.78 64.02 15.77 30.82
14.80 7.71 58.50 35.23
0.72 46.83 58.94 39.05
13.11 11.29 38.55 25.47
83.94 37.21 93.30 79.27
76.01 10.47 15.57 32.68
25.66 1.14 0.28 8.07
89.72 92.28 3.15 46.95
9.71 75.47 71.00 53.51
87.89 78.06 97.54 90.75
46.77 13.95 3.21 18.43
48.60 18.03 84.20 60.29
23.59 49.35 29.34 31.62
90.07 67.44 10.10 45.56
38.00 87.52 98.64 78.22
70.05 97.79 73.11 77.13
91.29 0.43 67.61 61.28
31.15 93.50 51.70 53.89
42.16 27.72 98.65 67.52
71.84 53.31 20.61 42.52
90.64 14.62 15.39 37.81
79.25 41.22 58.17 61.10
39.52 59.39 0.65 24.06
82.20 45.18 75.29 71.34
69.38 64.83 45.80 56.68
87.02 96.53 42.35 66.59
58.45 65.56 6.43 33.86
81.91 34.45 15.70 39.31
29.59 2.50 93.12 55.94
60.22 80.36 35.54 51.91
51.36 98.01 5.84 37.93
13.02 87.19 56.06 49.37
90.64 7.29 13.18 35.24
46.82 13.91 43.82 38.74
66.54 70.87 7.83 38.05
50.10 32.24 81.06 62.01
52.87 35.62 55.31 50.64
26.32 79.57 22.02 34.82
28.84 58.59 87.51 64.12
34.49 26.37 96.89 64.07
79.14 68.40 37.66 56.25
40.59 82.21 70.65 63.94
29.36 80.43 26.43 38.11
21.06 55.62 41.60 38.24
69.65 9.87 38.20 41.97
26.34 43.36 71.73 52.44
86.27 77.12 69.44 76.03
83.08 93.44 53.55 70.39
62.13 63.97 4.08 33.47
87.91 3.76 15.41 34.83
37.57 28.14 57.22 45.51
65.94 63.84 87.54 76.32
49.54 6.80 20.27 26.36
74.24 74.02 28.78 51.47
58.54 44.36 96.62 74.74
29.09 87.91 3.89 28.25
83.67 68.54 79.64 78.63
78.80 69.98 79.06 77.17
97.74 69.77 58.82 72.69
11.91 63.91 19.39 26.05
30.58 64.77 81.46 62.86
37.19 18.80 69.63 49.73
7.06 17.76 41.58 26.46
72.14 27.98 96.46 75.47
43.99 43.21 11.90 27.79
49.66 14.30 15.83 25.67
35.71 64.88 83.84 65.61
66.08 69.74 89.68 78.61
84.15 83.97 31.38 57.73
96.85 93.71 32.92 64.26
86.97 75.40 91.35 86.85
13.15 48.77 3.94 15.67
20.33 22.62 41.56 31.40
85.79 41.68 61.44 64.79
15.37 48.88 7.72 18.25
33.19 86.71 43.02 48.81
33.28 87.91 90.14 72.64
82.70 46.43 72.78 70.49
67.57 22.66 82.04 65.82
42.17 72.96 26.89 40.69
95.93 26.24 3.80 35.93
56.50 73.12 30.41 46.78
2.04 15.58 92.00 49.73
11.20 89.77 26.63 34.63
61.58 0.76 42.58 39.92
13.82 87.49 8.07 25.68
13.95 3.24 72.97 41.32
17.56 65.08 76.83 56.70
6.46 54.59 78.38 52.05
44.40 68.40 33.49 43.75
37.29 72.18 39.63 45.44
77.98 98.96 34.88 60.63
53.32 46.85 31.29 41.01
58.34 91.35 50.50 61.02
2.98 85.75 65.51 50.80
76.15 31.22 61.88 60.03
16.01 20.76 8.15 13.03
32.51 24.69 69.80 49.59
92.44 93.78 82.99 87.98
48.70 33.53 60.21 51.42
49.02 24.67 13.80 26.54
13.58 50.76 57.13 42.79
26.85 36.77 12.74 21.78
66.65 54.36 42.15 51.94
46.72 29.27 84.16 61.95
46.95 79.08 2.49 31.15
89.46 27.36 7.29 35.95
5.64 22.61 10.45 11.44
76.83 26.39 45.64 51.15
13.50 6.67 95.88 53.32
41.87 28.39 68.42 52.45
40.84 30.99 7.12 22.01
73.51 61.25 46.55 57.58
87.45 69.16 21.29 50.71
42.80 64.21 95.80 73.58
81.74 75.60 46.98 63.13
60.41 7.36 37.94 38.56
55.40 88.96 66.68 67.75
14.24 22.38 42.67 30.08
49.90 92.53 62.98 64.97
71.70 81.04 1.74 38.59
94.68 10.31 7.98 34.46
69.11 77.44 71.06 71.75
63.11 70.76 1.68 33.93
14.94 73.14 21.93 30.07
4.04 64.82 53.62 40.99
56.99 15.92 61.75 51.16
75.57 16.55 81.29 66.63
32.62 49.37 31.65 35.48
52.91 51.58 77.67 65.02
27.74 70.33 33.41 39.09
53.55 98.39 27.93 49.71
60.77 16.45 54.13 48.59
73.24 29.06 29.96 42.76
67.70 14.90 18.39 32.48
45.60 58.24 48.00 49.33
5.20 64.46 21.84 25.37
62.14 56.08 86.07 72.89
81.36 40.36 55.68 60.32
31.12 56.34 31.05 36.13
61.53 21.63 23.83 34.70
83.36 75.59 22.53 51.39
93.12 11.30 35.62 48.01
7.03 46.19 75.68 49.19
36.85 85.66 86.01 71.19
23.47 88.38 47.35 48.39
10.87 13.98 61.89 37.00
9.36 26.31 72.30 44.22
7.89 21.60 11.72 12.55
82.07 21.77 83.00 70.47
87.31 92.00 19.23 54.21
48.67 11.35 6.74 20.24
70.64 55.24 97.52 81.00
96.98 92.87 38.73 67.03
40.53 68.88 61.97 56.92
4.31 83.09 63.64 49.73
7.89 11.81 35.21 22.33
74.52 50.29 81.82 73.32
14.99 1.07 91.80 50.61
97.51 48.82 28.86 53.45
68.94 82.97 61.78 68.17
9.20 94.86 94.70 69.08
88.19 57.60 5.01 40.48
77.77 23.85 4.80 30.50
37.74 71.97 37.12 44.28
67.99 98.48 75.32 77.75
34.62 39.69 32.35 34.50
31.01 69.24 75.13 60.72
44.94 80.23 27.24 43.15
2.72 43.74 56.88 38.00
15.41 55.43 7.09 19.25
78.73 0.63 20.93 34.21
78.86 72.98 17.30 46.90
67.49 62.21 84.75 75.06
40.78 6.80 79.46 53.32
5.38 0.79 31.65 17.60
58.76 18.39 10.79 26.70
89.08 74.37 41.62 62.41
10.89 30.58 17.72 18.24
23.45 83.68 75.27 61.41
57.04 43.26 45.22 48.37
40.64 45.38 3.69 23.11
2.71 35.14 28.08 21.88
74.93 4.16 83.86 65.24
27.47 30.52 81.70 55.20
64.02 28.13 86.48 68.07
43.83 24.07 23.08 29.50
87.57 1.22 73.82 63.42
91.85 60.21 68.57 73.88
16.72 81.60 70.03 56.35
80.27 38.43 54.08 58.81
42.79 78.16 38.06 47.50
6.81 86.49 23.41 31.05
95.58 93.99 14.40 54.67
26.39 93.89 27.45 40.42
31.20 13.16 90.44 57.21
22.62 42.24 82.25 56.36
28.07 68.49 75.04 59.64
2.51 8.23 65.84 35.32
52.68 80.77 55.48 59.70
97.73 37.68 36.02 54.86
57.79 79.73 71.65 69.11
83.67 92.88 30.42 58.89
86.86 8.49 90.29 72.90
58.20 49.43 22.77 38.73
88.02 25.98 48.72 55.96
93.17 54.89 72.09 74.97
49.35 75.03 91.67 75.65
52.72 69.98 44.97 52.30
58.48 85.79 7.81 38.61
88.51 40.99 42.16 55.83
22.14 98.77 98.03 75.41
87.19 51.85 98.74 85.90
94.94 86.27 12.73 52.10
47.38 13.78 3.50 18.72
6.48 92.08 18.31 29.52
47.13 94.17 91.81 78.88
73.72 92.52 89.78 85.51
46.35 2.91 25.57 27.27
33.36 68.48 62.23 54.82
19.22 22.49 56.30 38.41
35.98 56.14 54.49 49.27
58.67 28.59 85.00 65.82
65.33 71.09 9.29 38.46
6.85 27.42 83.64 49.36
46.49 22.37 17.27 27.06
77.24 92.43 20.15 51.73
97.16 50.33 78.42 78.42
92.59 24.11 46.99 56.09
26.82 61.67 79.67 60.22
56.64 43.37 62.89 57.11
5.44 10.56 21.59 14.54
52.88 72.80 87.41 74.13
3.55 46.53 62.38 41.56
52.00 49.59 89.71 70.37
58.97 98.37 29.32 52.03
2.44 44.42 12.18 15.71
43.16 55.68 14.99 31.58
8.33 45.15 32.58 27.82
0.64 78.28 78.01 54.85
45.90 85.71 36.65 49.24
38.82 43.50 53.54 47.12
58.66 17.62 1.05 21.65
11.10 33.02 91.86 55.86
94.60 80.26 2.19 45.53
54.98 71.34 19.81 40.67
13.69 17.05 70.14 42.59
35.44 2.89 24.71 23.56
13.57 32.75 55.85 38.55
36.37 24.68 16.03 23.86
46.24 25.04 14.99 26.38
2.68 27.43 16.17 14.38
71.65 73.99 27.05 49.82
72.12 50.46 90.79 77.12
2.81 92.74 18.29 28.54
64.54 92.32 65.57 70.61
76.47 77.93 88.56 82.81
41.40 50.15 90.35 67.62
48.18 46.59 11.72 29.63
1.20 53.18 16.24 19.12
52.60 31.85 16.55 30.42
25.28 70.56 26.87 35.13
13.47 14.95 53.68 33.87
15.95 49.87 19.27 24.39
17.40 55.91 0.39 16.60
70.94 71.70 56.45 63.85
40.69 62.80 40.77 45.15
24.08 71.69 86.35 64.74
32.41 65.31 65.03 55.30
86.35 46.17 43.09 56.68
52.59 83.26 51.85 58.35
18.80 90.18 12.70 30.03
79.67 11.12 71.73 61.99
29.81 8.02 54.97 38.03
88.65 53.00 90.98 82.69
42.62 8.45 86.22 57.59
70.76 44.08 25.13 42.61
22.56 10.88 7.63 12.76
27.51 74.74 86.23 66.32
96.57 14.56 38.17 50.97
40.17 16.61 97.80 64.27
85.58 11.98 90.25 73.19
79.93 2.65 54.65 51.83
78.17 76.68 53.75 65.66
12.67 70.82 64.62 50.28
13.53 72.12 58.27 47.62
11.10 28.78 87.61 52.89
90.09 40.45 3.37 36.80
49.07 84.76 40.14 51.74
9.58 56.91 62.79 45.65
28.13 0.29 28.62 22.81
35.88 1.71 91.45 56.83
65.53 1.94 76.06 58.08
90.06 86.15 94.48 91.49
98.27 85.49 22.58 57.87
27.71 49.00 37.93 37.08
13.78 15.25 82.15 48.26
79.58 1.63 43.86 46.13
59.63 92.18 49.68 61.17
32.44 83.27 69.55 61.16
88.54 92.57 93.35 91.75
65.99 45.24 55.40 56.55
36.92 37.85 1.85 19.57
72.30 54.75 59.75 62.52
75.39 76.56 52.38 64.12
9.49 97.29 57.73 51.17
78.76 57.99 55.64 63.05
63.43 23.65 72.33 59.92
96.35 4.89 93.32 76.54
79.12 70.63 89.37 82.55
22.77 85.22 97.18 72.47
42.52 80.91 90.64 74.26
2.90 52.93 38.32 30.62
36.48 27.18 76.21 54.48
92.65 41.21 19.98 46.03
43.37 27.42 30.88 33.94
97.32 90.53 90.27 92.44
12.14 28.63 78.78 48.76
58.01 98.99 1.24 37.82
97.00 58.23 98.57 90.03
24.09 23.13 83.40 53.55
27.58 93.55 5.24 29.60
57.65 45.37 12.79 32.76
64.34 4.92 50.76 45.67
0.14 94.10 32.51 35.12
32.17 29.56 5.15 18.14
30.37 86.24 72.97 62.84
27.40 57.02 73.66 56.45
59.64 57.13 19.66 39.15
23.50 47.43 95.75 64.41
13.53 54.07 61.26 45.50
78.95 10.24 49.99 50.73
45.46 46.22 71.21 58.49
9.39 67.30 30.87 31.71
22.78 3.48 78.48 46.77
96.18 57.14 72.96 76.76
39.22 16.63 9.43 19.81
27.45 40.15 38.14 35.34
58.03 81.29 36.99 52.16
89.35 10.79 12.23 35.08
19.53 3.75 38.16 25.69
5.90 84.91 94.78 66.14
15.86 25.06 37.66 28.60
53.34 4.30 63.97 48.85
76.93 38.35 96.51 79.00
25.16 68.98 38.76 40.72
71.95 60.43 70.73 69.04
8.11 1.10 88.63 46.97
73.05 92.01 25.73 53.18
18.90 13.01 75.82 46.18
0.80 3.16 1.16 1.45
61.86 1.26 79.88 58.75
78.94 51.28 12.99 40.43
32.63 25.98 21.29 25.63
8.78 68.83 13.60 23.20
59.35 33.07 66.38 57.61
56.55 1.15 59.86 47.12
88.26 78.13 18.81 51.51
39.89 47.73 55.05 49.04
84.10 55.00 66.52 69.49
9.07 76.19 31.20 33.56
49.42 32.52 33.68 38.17
10.96 12.61 81.65 46.64
83.72 80.52 23.45 52.95
65.60 46.27 95.89 76.88
38.69 97.62 52.50 57.38
94.06 46.98 17.72 46.47
0.62 2.63 78.52 39.97
72.05 87.79 60.71 69.53
60.11 89.78 0.67 36.32
29.24 1.35 43.91 31.00
7.00 41.57 59.84 40.33
94.81 21.74 96.91 81.25
33.26 16.46 32.36 29.45
42.64 20.10 74.69 54.16
21.23 12.34 26.51 22.09
22.48 67.24 35.69 38.04
90.78 73.26 55.87 69.82
5.55 39.06 28.93 23.94
39.80 87.82 55.83 57.42
49.33 65.01 44.64 50.12
20.78 64.30 71.66 54.92
90.46 41.24 37.57 54.17
82.93 73.93 33.28 56.31
2.47 87.22 18.84 27.60
93.79 3.24 65.96 61.77
64.69 65.72 87.05 76.08
48.64 40.17 76.27 60.76
89.97 74.27 36.27 59.98
31.30 37.26 23.33 28.51
29.07 57.40 73.08 56.74
30.31 26.26 86.66 57.67
39.42 65.33 44.34 47.06
84.13 12.72 67.49 61.53
64.29 26.98 69.02 59.19
81.73 77.21 73.03 76.48
43.03 80.32 95.39 76.67
81.67 11.78 58.84 56.28
77.43 12.93 49.76 50.70
39.84 40.18 47.48 43.73
88.21 64.65 86.38 82.58
71.49 83.09 97.95 87.04
97.69 34.27 70.57 71.45
65.04 21.82 8.07 27.91
18.27 62.68 8.17 22.10
29.39 27.84 59.27 44.02
84.81 68.00 12.28 45.18
57.29 66.65 78.37 69.70
64.72 70.65 63.90 65.50
92.14 22.25 30.53 47.36
29.47 70.02 51.66 48.67
38.58 81.18 70.44 63.03
50.00 17.93 65.73 51.45
80.82 73.33 34.54 56.18
10.88 1.60 64.32 35.74
4.70 25.34 92.46 52.71
75.49 13.57 56.60 53.66
9.12 74.77 62.33 48.86
69.45 8.93 52.03 48.64
67.11 50.94 16.94 38.79
64.16 43.12 66.24 60.99
39.38 27.98 11.45 23.13
82.90 22.47 26.78 42.75
32.02 62.94 79.94 62.16
95.95 75.46 13.93 50.84
16.74 66.87 47.06 41.93
55.01 40.50 94.28 71.74
59.37 40.04 74.19 62.91
31.72 61.49 30.50 37.06
84.34 21.80 1.14 30.23
35.74 37.72 26.92 31.73
26.68 19.22 8.84 16.27
63.40 45.19 55.06 55.59
55.54 56.59 74.19 65.08
93.74 38.96 83.98 77.90
80.04 52.05 21.78 45.31
63.52 88.80 68.20 70.92
48.20 18.89 6.40 21.44
59.60 21.76 22.37 33.42
32.13 84.15 47.36 50.15
68.91 54.85 75.76 69.52
0.78 6.11 86.15 44.53
58.82 70.56 14.44 38.98
42.46 14.11 5.06 18.09
23.02 47.21 66.13 49.41
36.60 26.54 13.88 23.23
71.59 57.28 78.23 72.05
65.16 26.84 34.02 41.93
46.69 80.19 51.42 55.76
48.99 72.45 79.38 68.88
11.01 40.64 92.75 57.81
97.22 79.15 14.99 52.49
56.76 20.19 49.16 45.65
16.13 37.92 46.41 35.63
76.70 41.00 8.51 35.47
90.79 90.72 57.38 74.07
85.06 86.22 28.67 57.10
25.56 70.17 17.97 30.69
84.47 60.78 65.95 70.47
49.97 51.07 93.81 72.11
40.62 3.63 19.75 22.79
96.42 65.67 55.99 70.06
23.46 46.92 19.53 26.19
45.69 75.56 28.14 42.89
89.20 13.98 92.38 75.75
85.77 13.86 14.60 35.80
13.04 80.09 37.27 38.56
16.13 49.14 66.59 47.96
91.90 92.62 87.58 89.88
12.19 46.43 41.17 33.53
44.21 71.85 51.59 53.43
22.70 69.70 30.16 35.83
5.43 32.30 26.73 21.45
65.08 47.06 29.93 43.90
94.38 89.37 18.38 55.38
6.33 45.62 0.13 11.09
82.46 98.48 97.40 93.13
85.75 35.71 37.52 51.63
