temprature,rainfall,humidity
31.75,80.26,18.29
98.44,33.49,48.97
27.84,81.35,7.68
16.12,12.46,28.38
98.26,20.59,16.45
50.58,91.93,7.74
66.50,18.83,9.24
24.90,44.59,59.32
73.94,85.48,53.69
57.63,57.17,14.82
33.87,76.92,86.15
87.07,76.60,58.81
91.05,18.65,12.32
68.85,5.77,58.14
58.94,3.07,52.50
72.52,79.44,23.86
43.05,84.94,0.94
76.18,36.45,81.30
87.36,66.02,77.72
14.76,83.46,32.09
70.22,59.90,67.54
48.69,95.34,56.53
0.94,42.21,37.75
21.85,24.21,24.70
30.44,55.47,54.64
96.64,43.30,9.22
80.12,81.39,49.97
36.33,35.90,15.14
24.87,73.42,34.51
48.75,47.88,72.22
20.65,53.96,49.20
20.17,76.78,87.05
26.10,71.12,15.43
58.42,10.40,56.46
72.06,17.06,4.88
84.73,45.46,52.95
90.64,84.88,71.64
54.03,68.88,37.46
93.86,67.81,87.11
26.80,65.33,37.58
65.12,26.98,20.98
87.44,90.45,78.80
38.89,76.63,56.71
36.22,19.75,28.77
93.74,37.15,12.28
78.19,70.13,40.69
45.33,93.23,29.32
85.58,77.21,80.12
71.84,45.74,6.80
72.05,42.38,49.04
40.02,71.57,76.52
28.72,98.63,66.02
57.92,18.36,73.27
73.52,50.06,61.96
62.25,25.66,9.27
65.64,7.89,33.32
14.71,41.37,76.18
26.54,84.31,88.53
52.42,54.30,56.65
91.30,48.89,87.92
52.95,2.54,92.99
18.24,59.31,7.69
46.27,47.22,7.28
23.84,16.23,64.03
36.55,30.44,1.64
36.17,44.69,4.07
51.79,44.32,46.54
74.23,22.74,17.14
39.77,17.78,76.34
94.28,9.13,0.36
14.58,28.86,35.52
97.15,16.39,19.06
2.86,46.48,2.20
25.08,68.26,51.98
88.12,96.49,64.08
55.73,97.27,58.78
18.30,10.82,49.41
88.68,81.94,8.69
36.55,69.46,15.58
7.87,14.90,25.13
26.16,66.52,2.23
51.15,86.20,84.16
18.68,37.71,64.32
89.99,25.56,58.29
47.47,4.97,36.00
31.78,42.82,76.72
87.10,39.88,27.55
87.07,54.26,2.16
49.95,54.50,67.95
53.37,42.36,52.92
25.26,62.55,77.08
51.69,43.10,83.31
75.35,3.47,83.33
54.38,25.18,10.32
80.57,92.30,96.19
91.92,60.21,8.08
84.78,46.00,42.19
63.19,62.99,70.12
19.79,71.31,28.91
29.36,76.64,59.55
57.15,16.10,25.58
88.74,59.89,19.55
34.50,87.12,96.70
5.95,14.44,43.81
70.70,70.38,18.29
3.52,46.32,22.99
2.82,95.56,78.28
95.67,43.15,30.11
55.13,24.97,3.13
32.89,95.01,49.17
58.31,41.11,60.89
85.03,18.35,20.77
65.26,83.03,12.18
43.17,57.97,25.64
67.97,14.18,13.40
86.32,58.14,81.95
13.11,45.71,73.34
15.13,50.14,47.81
95.68,30.12,81.50
77.14,30.70,14.67
82.24,22.85,3.30
72.27,16.64,81.90
37.29,19.95,5.01
76.67,25.59,0.97
68.32,24.65,46.71
71.37,35.01,61.77
41.67,95.26,59.91
50.11,23.25,17.43
64.82,31.63,2.14
8.46,20.10,29.43
85.99,67.36,21.17
37.17,94.32,46.72
34.57,41.82,33.64
76.03,49.58,46.44
2.18,33.56,58.50
31.29,58.24,60.77
21.75,23.57,74.62
27.00,96.74,95.47
26.68,65.46,72.76
89.00,11.97,36.05
10.52,22.19,98.32
56.61,70.44,23.60
14.18,25.16,82.34
69.90,29.97,17.32
16.70,25.96,13.69
10.97,79.50,40.26
39.11,4.75,80.62
7.79,15.82,38.39
15.64,86.20,4.98
67.79,51.05,45.34
46.25,16.92,14.73
23.78,45.72,29.19
95.47,66.66,96.98
16.73,23.06,67.76
54.43,2.80,36.32
43.61,84.16,66.05
92.88,34.00,78.14
44.74,61.64,38.72
35.54,22.62,25.21
75.47,9.06,3.65
16.11,64.03,61.70
10.24,91.18,72.63
24.36,67.25,18.61
5.01,41.82,60.22
44.96,16.44,81.31
45.99,93.25,37.67
42.99,70.02,41.12
39.95,16.45,90.00
31.72,48.11,14.30
62.49,42.27,34.98
88.27,75.65,15.89
86.61,76.24,17.67
90.68,59.62,61.46
92.46,98.98,43.99
63.09,51.16,39.95
82.56,73.64,17.54
4.69,13.51,61.86
62.43,65.45,85.11
25.49,61.65,84.32
58.32,41.44,55.22
59.04,8.71,98.60
67.37,19.00,35.89
48.69,40.03,33.00
40.57,95.98,22.85
44.77,56.64,39.57
59.91,31.35,16.69
49.99,67.78,83.43
63.69,22.85,30.18
67.40,45.97,76.62
47.28,44.60,59.98
49.92,43.97,93.45
94.71,39.72,13.38
44.88,10.98,8.76
73.78,62.34,43.02
60.92,95.64,64.50
78.02,68.47,2.12
63.85,55.84,17.74
27.08,63.09,92.31
49.43,5.63,86.52
76.58,61.12,42.54
3.57,92.81,58.06
65.86,27.30,7.95
52.76,91.12,23.66
17.28,62.89,17.92
13.07,64.61,33.32
18.00,30.77,83.49
98.10,3.18,66.74
65.53,4.18,20.39
34.02,95.48,42.29
38.07,66.33,30.64
63.67,26.07,75.70
71.86,47.28,47.33
57.16,1.99,98.65
50.67,52.37,53.59
76.73,48.89,18.63
80.12,10.44,52.99
91.23,12.12,33.27
13.70,49.99,92.08
48.49,86.69,3.90
78.52,38.90,26.55
14.54,76.30,5.87
6.08,23.82,52.77
97.62,16.54,89.73
89.33,35.63,6.53
59.72,69.17,96.11
61.07,83.98,40.35
44.68,75.36,30.70
7.00,68.05,54.47
32.56,87.08,19.39
52.37,65.92,51.40
47.85,55.71,89.78
38.72,38.89,87.06
29.58,70.87,63.15
25.97,19.33,59.57
46.08,16.92,88.04
15.59,28.77,31.50
68.85,85.23,75.98
39.89,86.49,92.85
49.27,44.02,72.82
34.54,79.34,86.08
89.62,21.66,63.93
76.68,51.64,46.36
75.35,61.08,10.04
93.26,34.83,11.41
24.04,95.88,54.89
23.42,31.18,61.58
50.84,88.51,17.88
31.89,63.83,40.11
26.43,27.61,32.96
47.69,86.97,78.58
29.67,7.95,63.21
22.09,7.59,45.14
76.71,49.85,23.38
90.23,67.20,50.32
50.33,16.88,81.90
77.88,65.74,48.34
70.76,10.23,67.65
70.20,47.40,8.95
34.42,96.50,77.61
64.62,25.09,96.43
55.52,96.18,10.87
93.13,52.47,74.21
85.62,75.29,75.58
61.73,24.42,7.80
84.59,27.97,29.41
71.74,25.38,25.37
61.41,16.23,24.79
6.93,76.00,44.04
52.85,49.87,4.04
54.12,77.87,56.85
84.25,78.64,11.55
89.70,84.33,84.51
55.01,40.00,18.91
8.31,65.53,72.26
76.19,74.97,58.00
37.63,30.44,72.66
71.15,61.37,0.50
32.18,92.81,83.91
36.12,84.31,75.10
51.68,66.87,69.05
1.75,14.14,87.96
49.01,35.03,44.96
4.41,35.63,85.16
86.49,79.04,20.55
45.08,80.52,11.34
98.29,17.82,89.68
23.40,12.49,60.41
91.41,67.59,66.77
37.89,76.44,81.36
12.82,65.44,15.77
91.41,89.16,55.39
55.89,42.85,7.02
66.99,12.49,67.08
52.05,86.69,82.86
59.22,85.75,39.94
18.00,79.26,35.68
47.69,49.75,6.39
80.20,45.74,0.04
7.95,11.03,3.40
61.83,65.84,75.97
43.28,43.18,95.21
19.14,84.44,49.75
45.94,17.40,57.16
12.26,72.00,54.82
89.87,2.01,15.68
74.91,71.60,84.04
55.97,27.05,55.50
61.44,10.04,69.05
70.23,28.08,2.59
54.50,82.33,97.87
13.78,92.57,84.95
74.64,77.62,3.29
29.29,70.98,19.89
67.29,74.00,79.53
33.84,55.72,28.45
80.58,94.17,93.02
25.94,94.89,56.72
71.90,96.11,34.73
84.21,57.77,68.51
16.89,43.16,49.11
79.99,18.65,58.93
91.19,1.07,41.47
3.00,18.18,4.42
67.49,69.16,6.68
45.33,88.90,20.47
87.60,62.26,63.74
7.41,52.38,57.24
53.50,79.64,48.65
82.35,9.42,6.03
58.26,50.42,80.21
54.81,46.89,67.07
92.63,34.17,23.15
61.12,78.39,79.47
90.29,58.17,6.49
89.29,59.22,80.62
17.06,58.05,2.93
77.32,86.42,82.84
21.73,26.33,45.23
83.06,66.96,23.98
78.92,98.00,22.80
89.61,67.70,34.78
59.23,25.16,39.49
88.23,66.10,61.29
28.91,25.26,44.97
66.25,80.98,23.79
21.02,31.17,69.68
47.88,93.31,90.82
76.04,11.71,20.90
62.05,5.67,62.93
76.65,84.08,83.93
30.90,4.86,31.84
18.67,38.79,50.34
35.76,41.00,60.39
4.63,52.05,37.90
45.32,78.82,54.23
57.00,85.52,12.60
3.33,47.78,21.45
42.23,7.15,23.25
88.68,96.26,72.97
60.60,3.01,44.57
20.93,4.84,72.74
87.58,77.27,84.37
62.85,69.28,48.07
39.10,80.56,38.98
15.80,85.42,45.34
86.83,58.56,11.30
3.94,95.62,11.44
89.70,36.54,30.28
32.66,53.79,58.80
84.13,79.38,77.42
59.67,12.74,54.59
7.63,51.76,85.71
42.83,16.19,89.84
87.69,0.78,82.11
86.87,28.59,29.05
16.32,55.38,49.97
15.69,97.89,18.68
58.53,41.91,53.97
9.36,35.92,54.24
78.15,66.89,23.58
14.79,90.36,21.29
53.46,77.66,61.51
39.91,21.84,53.93
90.35,34.78,2.17
92.30,73.98,53.41
40.43,68.88,66.69
2.36,21.06,27.80
48.44,93.15,12.78
33.26,68.20,37.00
19.80,75.02,60.25
45.70,43.42,98.47
28.20,85.83,56.18
90.39,75.16,30.55
48.21,71.68,59.27
49.59,94.81,77.96
81.97,11.34,60.93
51.26,12.29,11.38
88.00,78.65,59.60
55.94,47.35,23.05
1.27,23.56,25.59
34.88,75.13,74.97
87.83,41.12,11.55
37.73,48.22,90.48
76.57,93.05,12.77
46.79,26.19,17.87
74.24,55.52,28.67
56.66,36.91,44.69
8.66,55.91,35.78
69.01,33.29,36.94
72.97,20.80,17.69
16.52,30.93,56.22
41.36,37.71,76.18
5.14,60.00,93.64
96.46,12.84,90.55
40.86,30.11,0.36
92.49,10.99,0.96
85.98,24.01,1.86
15.91,57.60,35.44
89.97,27.62,13.10
37.93,3.08,93.59
76.69,43.43,48.17
75.21,74.06,32.33
15.72,57.71,11.69
64.96,51.83,3.95
82.66,63.79,6.44
71.95,85.75,12.03
20.55,23.74,73.02
83.98,21.57,82.60
89.77,2.30,69.58
2.47,19.16,62.55
29.61,45.03,77.03
79.01,92.58,51.70
23.54,2.10,82.93
39.04,26.72,7.63
79.15,49.76,7.75
19.14,60.43,64.07
16.13,96.55,32.77
35.38,91.12,29.02
11.93,25.82,71.28
36.16,79.44,63.57
20.24,52.41,55.33
74.96,98.06,69.17
64.52,6.60,14.13
78.05,33.74,13.30
65.05,17.66,60.94
32.71,0.14,50.48
69.46,46.38,51.71
63.86,55.73,63.67
18.48,26.23,30.19
36.29,69.86,95.49
1.43,33.44,9.74
0.26,10.54,90.49
92.68,81.03,72.01
10.81,53.58,11.79
58.50,1.88,40.40
74.44,20.33,88.98
20.35,70.82,22.84
30.76,3.67,2.16
57.82,46.96,67.46
77.14,5.31,39.00
57.65,27.83,78.31
75.59,67.80,14.48
57.88,4.78,82.13
84.01,41.30,5.08
62.19,13.15,33.31
31.13,88.83,29.62
78.85,59.86,71.52
22.01,26.61,20.52
45.39,62.34,45.25
44.09,63.81,81.79
37.76,28.27,60.86
78.67,90.94,78.05
23.90,2.92,64.05
32.06,32.26,70.06
28.39,89.10,39.17
98.29,62.54,15.03
14.22,38.51,74.68
49.71,1.76,68.84
34.91,77.88,59.79
12.00,89.05,35.62
84.58,73.82,84.24
41.28,30.02,33.89
51.95,81.64,55.11
78.42,90.43,97.64
86.54,62.59,67.71
44.79,91.39,90.63
58.91,98.78,37.43
11.48,44.43,20.97
21.98,41.72,87.40
44.47,41.07,39.52
66.61,33.33,1.20
31.06,21.75,12.00
56.72,59.78,50.38
27.53,38.70,43.20
87.25,91.04,77.97
78.16,69.69,50.12
56.29,51.47,24.85
90.46,8.05,19.46
57.14,2.34,69.26
40.66,74.50,81.57
23.82,64.86,24.22
16.79,17.10,37.62
68.30,6.56,82.86
76.68,39.38,20.80
95.11,89.40,74.95
3.70,93.55,6.59
6.31,20.73,35.83
51.45,27.48,4.80
19.61,17.13,89.60
84.80,8.10,1.60
28.53,19.15,13.71
29.72,44.69,73.82
78.72,68.90,85.61
77.30,13.53,63.96
37.90,13.05,95.02
5.09,50.20,29.63
27.61,7.81,55.76
75.81,0.79,54.70
62.22,49.39,61.28
54.39,29.61,91.79
16.24,9.07,36.30
86.28,8.52,42.62
41.17,56.88,9.59
13.11,83.13,40.23
20.71,94.20,76.90
37.94,13.44,47.08
19.38,2.87,27.10
8.86,16.18,12.95
17.70,91.79,77.29
31.41,51.90,70.48
34.08,27.03,62.91
30.45,49.12,26.11
95.18,40.80,22.33
10.89,26.45,73.65
10.26,17.24,77.98
53.15,58.81,76.31
14.40,59.07,25.46
87.69,61.16,71.13
51.08,94.22,33.29
72.23,66.56,22.92
84.01,41.76,65.50
44.07,93.26,23.58
92.10,86.82,28.76
68.34,76.72,95.53
17.22,68.47,52.25
25.50,87.08,57.25
15.30,14.67,11.67
56.96,61.22,76.35
17.18,81.47,96.05
94.56,46.40,5.73
19.04,94.95,77.93
16.17,60.58,32.80
14.45,59.05,97.02
97.29,40.52,16.62
93.14,62.93,78.18
67.58,95.07,33.64
6.72,16.54,75.83
47.98,32.55,66.92
46.02,32.32,95.73
88.07,51.36,23.16
5.11,59.14,19.36
61.38,24.13,24.99
17.94,78.26,65.56
1.18,10.09,94.67
56.37,7.30,86.19
20.66,56.91,24.32
74.99,33.71,37.94
12.92,7.79,66.38
75.14,54.44,53.87
7.56,28.81,36.87
62.37,60.78,97.46
96.12,89.80,13.38
39.81,62.30,69.34
18.22,13.78,61.67
37.84,76.79,60.90
25.24,75.09,9.76
56.60,16.73,45.09
22.18,1.04,74.38
65.49,95.14,9.76
9.98,85.95,47.07
6.90,22.87,29.97
36.01,20.50,55.85
16.25,41.40,28.68
18.82,92.59,62.61
8.38,79.09,89.78
81.13,54.66,40.20
42.48,60.59,74.27
72.23,62.48,43.42
63.99,60.01,48.38
14.88,35.82,67.68
76.27,68.98,48.32
39.67,93.02,24.89
63.78,60.24,90.22
21.55,72.34,60.80
48.26,83.06,79.32
42.65,29.11,92.43
97.68,35.46,51.77
0.98,13.12,19.89
32.05,75.42,37.11
0.96,8.01,18.03
27.50,41.06,68.84
66.67,73.99,36.71
94.26,11.80,79.21
17.79,28.82,96.75
29.77,83.37,3.70
58.98,67.09,36.15
73.48,65.11,80.27
77.78,90.77,58.24
95.54,44.06,39.03
0.86,95.62,28.61
22.64,84.35,48.95
85.39,56.09,15.34
23.86,63.19,68.68
88.56,74.00,21.20
40.79,34.51,76.45
26.32,85.78,32.48
7.27,75.31,82.03
4.07,7.44,89.06
83.92,48.07,81.12
98.14,51.93,1.21
82.05,4.29,46.51
85.92,2.30,63.05
41.69,37.26,62.64
23.61,36.67,0.65
0.24,70.69,54.30
2.76,12.44,44.49
61.67,72.51,16.27
24.22,81.26,13.47
48.21,38.48,25.28
27.07,29.58,26.84
71.84,63.41,13.57
36.35,81.10,80.97
84.33,55.96,65.71
19.60,40.37,66.06
47.65,40.41,67.63
61.05,33.63,7.71
75.38,62.81,59.16
8.08,46.93,3.68
78.67,70.70,35.42
6.96,13.70,94.39
27.84,40.84,93.13
41.52,12.61,93.02
90.20,83.47,52.04
79.12,75.24,98.24
0.88,89.45,88.04
83.04,41.13,29.92
22.06,77.17,53.96
5.03,69.29,31.35
14.74,93.97,73.85
23.90,20.92,75.95
7.05,72.03,88.87
55.43,46.47,80.93
61.76,77.45,29.18
57.91,55.31,70.42
81.74,84.21,29.76
6.58,82.46,24.41
68.63,75.61,72.20
94.63,1.30,85.33
17.61,59.52,56.24
28.97,74.54,69.46
43.24,56.19,74.69
53.07,42.18,20.03
82.36,76.85,36.86
93.81,91.47,49.43
51.79,21.26,83.27
16.48,90.30,8.92
43.77,13.96,49.97
51.74,21.34,93.76
62.72,40.70,9.13
24.50,68.81,70.32
53.02,39.79,98.14
4.06,29.04,45.18
2.27,74.52,23.34
82.21,90.74,28.59
44.29,73.59,54.57
72.63,26.02,5.45
52.56,45.48,6.25
25.08,98.83,51.73
71.09,63.44,75.18
45.55,18.00,15.42
44.94,57.02,84.23
4.10,53.42,61.39
83.85,93.90,1.33
88.84,27.09,54.68
42.88,46.28,70.27
31.68,20.96,76.27
32.97,11.88,19.57
47.82,25.91,61.00
72.91,97.32,42.77
74.93,52.91,51.24
80.24,60.29,87.26
26.90,56.62,20.37
61.18,73.26,65.19
5.78,88.26,26.88
70.53,39.86,73.84
27.35,73.04,15.20
40.95,93.79,38.58
82.58,37.55,33.05
71.21,68.25,73.57
55.83,51.46,38.71
39.46,30.04,38.12
5.81,59.08,25.89
97.60,64.87,16.30
87.05,21.78,89.78
65.19,52.36,48.58
49.52,86.81,36.07
19.14,94.94,53.78
1.20,38.04,50.65
1.61,68.00,8.06
36.92,70.99,83.88
45.39,4.02,46.57
92.61,23.87,59.31
29.21,44.82,73.22
72.10,27.39,39.44
77.97,9.60,36.32
31.48,54.93,22.96
24.84,94.57,45.35
49.62,49.85,97.01
76.39,39.41,30.20
9.28,66.31,19.73
71.76,86.47,42.88
86.72,86.82,72.70
82.46,85.22,16.90
34.79,95.77,60.20
11.68,28.89,52.95
12.34,15.15,56.33
21.99,23.92,68.94
28.87,85.71,59.07
9.16,91.25,78.19
93.33,60.27,4.14
65.00,18.02,40.95
71.10,75.31,25.53
74.20,81.09,72.61
10.67,48.09,48.28
95.75,78.16,77.65
77.53,8.75,26.79
71.15,22.96,24.45
71.46,45.05,92.67
18.85,42.49,17.56
5.54,36.63,80.15
10.61,42.71,12.57
11.33,53.69,48.90
33.47,92.91,56.24
96.46,94.07,47.84
51.90,41.79,14.10
42.89,94.72,93.70
14.30,6.66,63.27
11.55,40.03,15.87
53.16,5.77,9.47
41.72,87.24,62.59
55.44,64.51,46.63
73.75,13.14,69.79
39.98,7.31,82.85
77.72,62.41,25.63
9.68,55.29,27.66
59.57,47.10,91.99
29.11,97.19,98.82
86.69,22.69,92.25
5.36,15.07,11.10
88.37,63.95,57.88
14.36,47.60,66.63
85.36,10.49,25.66
8.15,65.50,42.28
79.00,45.98,97.21
84.59,11.87,10.99
12.15,70.38,24.71
28.30,15.63,2.11
36.97,51.76,67.57
42.32,49.41,73.22
30.93,6.63,90.77
16.89,11.20,18.44
49.81,90.29,63.74
76.67,37.63,40.71
82.55,50.68,88.97
41.16,89.15,92.87
24.03,83.49,37.43
21.60,32.72,46.75
40.68,19.14,59.63
92.21,83.31,94.19
90.06,11.59,19.71
87.14,45.31,94.00
81.84,20.01,62.86
41.27,97.59,88.50
3.78,87.09,70.19
31.64,65.87,66.39
13.09,65.99,12.73
79.37,87.64,0.25
65.78,3.52,2.35
25.60,50.77,18.25
44.59,82.84,36.01
0.13,8.73,28.35
13.01,21.54,37.44
22.51,59.57,61.02
47.60,90.78,9.74
69.97,17.44,3.01
72.91,4.26,92.72
8.37,2.47,96.66
49.74,49.46,16.94
75.45,63.88,40.86
86.75,56.25,71.61
74.18,89.00,63.44
67.35,69.53,19.87
84.16,38.92,8.41
98.29,50.54,20.13
17.39,56.43,16.92
64.09,74.56,18.17
14.23,10.83,19.90
36.42,43.29,56.82
84.67,85.97,69.65
70.03,63.29,96.09
58.46,53.87,13.34
67.28,76.64,1.45
75.18,16.81,93.96
40.13,5.67,12.02
30.46,16.84,73.26
91.43,11.67,9.03
7.62,18.14,90.74
94.97,88.13,77.34
70.81,63.89,47.61
33.16,28.92,93.56
27.51,91.49,67.56
91.33,27.70,82.09
59.42,5.77,20.86
91.11,45.28,60.76
84.99,90.33,24.35
57.89,63.63,53.26
7.34,51.29,43.78
35.30,40.58,35.19
74.89,26.11,88.96
39.99,18.23,6.94
75.93,41.53,16.23
81.25,58.10,67.36
57.41,53.62,81.96
79.27,82.24,67.33
67.08,0.46,22.67
77.05,53.34,88.41
74.03,80.36,4.78
3.72,87.20,0.16
71.76,66.04,44.71
49.14,38.32,72.65
64.64,66.27,75.33
54.90,33.13,15.10
62.89,75.37,61.58
63.75,92.50,20.58
61.86,36.87,54.46
45.76,15.56,35.94
89.03,57.55,90.53
21.16,62.24,49.94
57.38,8.63,44.73
64.99,57.40,13.02
82.35,34.93,28.72
15.89,27.91,18.66
50.25,76.82,4.65
62.94,27.77,81.34
66.31,30.83,78.83
83.52,87.53,20.45
87.29,53.10,8.68
12.53,47.75,62.42
73.77,74.51,16.06
37.32,14.94,23.11
73.75,75.30,55.47
68.15,51.72,73.57
58.14,6.45,97.48
55.09,3.24,55.53
72.25,47.55,64.56
8.26,53.91,74.84
46.51,39.00,10.81
21.07,75.38,66.58
74.38,41.43,16.23
18.01,86.18,34.83
17.77,12.91,81.04
60.41,18.35,14.95
96.32,1.99,60.22
74.20,44.32,47.59
22.22,56.83,36.45
43.01,50.72,38.32
32.43,25.19,74.41
24.23,15.09,25.68
37.21,21.08,50.22
67.67,59.28,94.95
47.60,59.36,59.66
38.10,65.09,81.79
17.31,15.08,18.26
49.27,38.32,6.57
89.58,13.62,89.77
13.10,0.63,74.77
39.85,24.13,98.33
70.33,1.67,67.49
78.34,6.05,6.07
4.80,12.47,39.68
22.32,70.98,46.03
77.99,27.79,41.99
84.48,72.31,54.40
57.55,56.31,40.22
21.68,94.69,41.61
80.82,49.65,33.74
97.27,78.09,33.38
38.36,41.12,40.61
68.29,93.93,97.44
37.25,0.61,98.72
81.49,40.22,57.80
94.29,31.38,36.29
19.34,82.62,56.40
60.76,23.08,34.62
65.66,79.49,75.24
81.31,57.68,43.77
58.32,68.83,88.12
22.42,60.89,57.34
3.63,77.35,46.04
31.77,38.49,24.92
17.72,96.91,85.11
85.41,51.17,67.71
32.76,98.91,81.23
76.59,91.02,61.46
20.46,68.29,57.14
79.41,23.57,32.07
75.84,24.39,48.32
11.86,5.36,19.72
97.67,40.22,18.16
73.34,79.44,40.53
48.25,57.56,92.55
71.02,69.85,43.14
20.59,96.47,78.24
63.34,74.71,0.53
56.99,8.99,43.83
39.93,85.81,98.16
98.49,87.49,35.33
66.93,14.55,43.39
50.91,88.77,75.44
98.77,74.80,64.01
71.78,89.87,92.43
40.36,85.70,62.69
21.80,49.57,1.37
26.83,30.88,54.56
20.78,16.61,34.18
57.97,84.52,84.49
72.10,58.63,60.89
14.58,24.31,75.28
79.73,30.07,75.97
91.15,68.80,15.57
68.17,61.72,47.67
32.93,64.42,16.24
86.00,0.22,58.10
10.09,76.27,55.43
93.31,34.24,30.52
24.87,11.85,57.36
1.44,86.39,24.60
98.31,3.96,97.37
14.96,64.09,90.53
93.71,92.01,79.75
11.44,85.87,46.52
82.35,51.21,88.01
20.14,91.82,30.06
25.91,30.46,41.60
66.39,1.12,5.21
84.19,84.47,41.57
16.28,85.52,85.14
78.27,97.88,26.98
28.03,92.95,88.95
82.68,51.80,36.23
51.09,55.61,26.95
92.15,76.42,48.82
10.61,60.88,90.28
66.19,51.25,85.51
75.38,51.09,98.11
12.51,3.82,17.29
16.39,0.21,39.13
18.30,4.96,70.41
28.81,20.42,14.34
15.48,70.42,65.90
3.02,40.87,41.04
43.93,70.25,59.75
70.75,68.82,37.79
45.14,38.83,76.18
69.17,79.31,56.54
2.50,92.79,16.91
43.32,77.39,6.94
65.10,72.77,67.56
44.63,11.93,98.75
29.90,70.59,2.50
52.77,29.78,17.73
56.23,94.74,41.60
36.20,69.39,83.48
32.60,98.72,27.13
23.90,58.47,30.17
76.80,72.67,8.83
10.39,77.36,18.69
74.15,81.78,86.26
35.80,13.56,42.34
38.65,80.42,52.00
6.88,87.09,77.63
71.01,19.91,23.08
91.70,75.94,7.56
95.41,41.45,87.13
15.05,38.83,24.86
57.56,26.94,45.77
46.46,68.48,5.12
17.96,34.86,14.34
66.20,89.33,7.82
98.88,3.38,38.94
53.13,64.00,75.92
44.11,84.86,78.30
46.27,29.77,27.69
26.44,23.37,63.91
6.02,93.41,62.63
7.32,56.34,35.56
72.54,8.08,27.01
90.10,36.44,0.10
4.44,48.41,24.25
39.92,55.77,41.44
75.99,29.67,39.38
8.34,32.28,15.30
58.77,67.20,58.96
66.55,49.48,65.09
24.67,14.38,65.30
62.70,84.79,73.37
61.29,48.81,0.29
24.81,63.85,6.51
45.16,12.73,77.78
17.89,84.93,28.76
32.15,38.20,46.82
55.02,86.21,17.11
53.59,50.16,26.00
75.82,71.95,60.76
93.74,92.01,10.19
12.86,62.38,91.48
87.65,92.23,96.65
17.34,81.33,90.69
0.15,59.47,84.20
95.02,1.56,84.37
47.31,67.99,23.26
31.83,84.00,43.77
69.32,91.55,11.66
63.76,30.10,86.13
54.49,12.50,24.59
84.93,15.08,27.75
25.42,64.36,14.91
71.59,18.25,35.39
72.70,20.83,4.50
34.84,28.10,63.62
93.38,86.36,76.28
94.27,63.84,17.59
7.03,96.06,13.51
61.04,42.52,5.50
80.05,59.28,71.56
95.94,80.21,5.39
5.01,40.08,67.22
79.04,73.90,55.94
55.67,96.26,52.79
46.78,18.35,26.79
92.03,90.46,78.83
47.59,8.34,94.42
70.89,0.04,63.94
39.50,95.58,96.79
76.88,89.51,19.70
86.58,0.14,32.11
62.54,88.74,97.27
34.63,76.04,2.00
69.95,81.73,66.88
37.79,75.54,78.37
64.32,60.59,95.58
67.30,16.07,0.48
89.82,29.79,12.26
51.92,77.35,7.87
74.07,18.20,0.16
58.77,0.20,25.41
81.15,59.48,31.08
3.28,51.44,83.12
73.97,58.21,4.19
78.49,23.40,1.37
83.45,46.25,54.67
1.56,25.27,92.87
78.92,30.48,95.19
85.19,11.77,48.55
7.27,16.80,18.28
66.89,38.84,86.30
38.50,93.41,46.84
91.69,13.56,39.97
3.92,62.40,93.80
43.39,26.43,79.34
86.32,17.79,71.25
96.37,90.94,34.96
11.68,9.49,52.80
94.56,77.54,2.19
39.30,30.68,55.95
92.47,25.41,56.66
20.29,63.32,69.34
52.25,81.52,63.95
43.50,42.48,33.60
24.77,89.58,6.12
19.52,58.90,22.51
9.51,51.58,4.07
1.67,42.18,94.34
31.12,60.19,12.84
86.29,98.41,73.76
87.54,90.51,97.06
55.14,50.18,26.38
4.43,83.70,95.69
28.66,94.50,42.53
48.02,33.26,26.36
73.04,30.15,73.51
43.26,92.27,76.70
55.60,36.92,68.05
51.07,71.61,69.45
73.01,35.80,93.21
20.09,24.86,10.80
13.36,77.91,18.37
21.57,55.26,2.10
1.49,57.60,51.83
48.28,23.47,75.76
84.80,49.79,68.86
0.36,78.26,97.54
75.36,83.86,64.59
30.44,9.24,91.25
33.28,69.42,7.92
36.51,78.64,40.90
0.06,36.05,36.73
64.75,74.27,89.84
24.73,18.31,37.47
20.27,58.95,20.27
16.48,45.08,5.26
30.21,45.48,41.62
56.17,61.66,58.85
75.15,53.26,70.77
26.89,22.28,84.53
7.35,72.66,62.05
26.64,10.55,37.43
18.38,79.33,25.51
98.38,86.03,95.32
77.23,61.85,52.86
33.32,45.20,28.35
0.23,63.48,69.30
32.08,4.76,23.15
72.73,82.11,83.27
84.48,47.63,77.97
36.11,7.37,62.89
78.10,60.27,27.72
31.35,33.57,74.14
42.96,86.70,10.79
52.90,35.77,43.76
76.64,36.35,91.38
86.79,27.29,40.09
72.32,35.38,70.68
60.13,39.36,29.27
72.59,1.26,18.09
11.73,58.40,98.80
87.58,64.05,20.39
56.63,57.09,91.82
57.59,66.43,48.01
20.81,97.34,82.91
8.22,72.14,10.10
93.48,8.06,90.37
7.13,95.26,41.57
2.61,30.62,59.77
78.71,79.67,55.74
23.61,51.59,85.76
22.07,32.41,69.64
57.92,81.35,41.33
92.90,95.83,78.63
11.48,89.51,16.14
95.50,86.98,38.63
34.56,98.97,24.64
57.55,45.11,61.79
16.19,25.27,32.44
18.72,16.93,42.76
